Date,BilledVolume,Rainfall,RainfallYesterday,RainfallTwoDaysAgo,RainfallThreeDaysAgo,RainfallTomorrow,MaxTemp,MaxTempYesterday,MaxTempTwoDaysAgo,MaxTempThreeDaysAgo,MaxTempTomorrow,month,weekend,MaxTemp_imp,Rainfall_imp,MaxTempYesterday_imp,RainfallYesterday_imp,MaxTempTwoDaysAgo_imp,RainfallTwoDaysAgo_imp,MaxTempThreeDaysAgo_imp,RainfallThreeDaysAgo_imp,MaxTempTomorrow_imp,RainfallTomorrow_imp
2018-09-17,425,0,2.75,0.35,0,0,16.845,14.870000000000001,13.34,21.34,20.125,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-18,404,0,0,2.75,0.35,1.28,20.125,16.845,15.1,13.34,14.46,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-19,396,1.28,0,0,2.75,0.8200000000000001,14.46,20.125,16.845,14.405000000000001,17.11,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-09-20,383,0.8200000000000001,1.28,0,0,0.03,17.11,14.46,20.125,16.845,18.4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-21,415,0.03,0.8200000000000001,1.28,0,0,18.4,17.11,14.46,20.125,18.635,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-09-22,394,0,0.03,0.8200000000000001,1.28,0.59,14.92,18.4,17.11,14.46,15.485000000000001,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-09-23,424,0.59,0,0.03,0.8200000000000001,0.13,15.495000000000001,17.67,18.4,17.11,15.485000000000001,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-24,399,0.13,0.59,0,0.03,0.020000000000000004,15.485000000000001,15.495000000000001,17.925,18.4,13.785,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-25,422,0.020000000000000004,0.13,0.59,0,0,13.785,15.485000000000001,15.485000000000001,13.885,18.875,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-09-26,399,0,0.020000000000000004,0.13,0.59,0,18.875,13.785,15.485000000000001,14.625,23.385,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-09-27,439,0,0,0.020000000000000004,0.13,0,23.385,18.875,13.785,15.485000000000001,14.725,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-28,408,0,0,0,0.020000000000000004,2.91,14.725,23.385,18.875,13.785,13.77,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-29,383,2.91,0,0,0,0.05,13.77,14.725,23.385,18.875,16.19,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-09-30,374,0.05,2.91,0,0,0,16.19,13.77,14.725,23.385,22.425,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-01,425,0,0.05,2.91,0,0,22.425,16.19,13.77,14.725,24.115,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-02,431,0,0,0.05,2.91,0.020000000000000004,24.115,22.425,16.19,13.77,18.205000000000002,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-03,437,0.020000000000000004,0,0,0.05,0.26,18.205000000000002,24.115,22.425,16.19,16.805,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-04,406,0.26,0.020000000000000004,0,0,0,15.89,18.205000000000002,24.115,22.425,19.555,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-05,416,0,0.26,0.020000000000000004,0,0,19.555,16.805,18.205000000000002,24.115,23.5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-06,430,0,0,0.26,0.020000000000000004,0,23.5,19.555,19.69,18.205000000000002,25.11,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-07,460,0,0,0,0.26,0,21.605,23.5,19.555,18.135,27.41,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-08,508,0,0,0,0,0.5700000000000001,27.41,23.095,23.5,19.555,16.74,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-09,470,0.5700000000000001,0,0,0,8.99,16.74,27.41,25.11,23.5,15.625,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-10,386,8.99,0.5700000000000001,0,0,0.05,15.625,16.74,27.41,22.425,19.69,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-11,413,0.05,8.99,0.5700000000000001,0,0,19.69,15.625,16.74,27.41,22.1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-12,433,0,0.05,8.99,0.5700000000000001,0,22.1,19.69,15.625,16.74,23.75,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-13,437,0,0,0.05,8.99,0,23.75,22.1,19.69,15.625,21.605,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-10-14,476,0,0,0,0.05,0,27.48,23.75,22.1,19.69,26.41,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-15,517,0,0,0,0,0.7000000000000001,26.41,28.47,23.75,22.1,21.735,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-16,469,0.7000000000000001,0,0,0,10.99,21.735,26.41,23.75,23.75,21.65,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-17,404,10.99,0.7000000000000001,0,0,4.32,21.65,21.735,26.41,19.195,19.485,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-10-18,398,4.32,10.99,0.7000000000000001,0,0.07,19.485,21.65,21.735,26.41,26.515,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-19,401,0.07,4.32,10.99,0.7000000000000001,5.44,26.515,19.485,21.65,21.735,15.450000000000001,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-20,419,5.44,0.07,4.32,10.99,0,15.450000000000001,26.515,19.485,21.65,18.395,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018-10-21,380,0.05,5.44,0.07,4.32,0,18.395,15.450000000000001,26.515,19.485,25.525000000000002,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-22,445,0,0,5.44,0.07,0,25.525000000000002,18.395,15.450000000000001,26.515,19.045,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-23,454,0,0,0,5.44,0,19.045,25.525000000000002,18.395,15.450000000000001,16.805,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2018-10-24,414,0,0,0,0,0,16.805,19.045,25.525000000000002,18.395,21.885,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018-10-25,437,0,0,0,0,0,21.885,16.805,19.045,25.525000000000002,18.995,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-26,448,0,0,0,0,0,18.995,21.885,16.805,19.045,19.82,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-27,424,0,0,0,0,0,19.82,18.995,21.885,16.805,17.77,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-28,439,0,0,0,0,0,17.77,19.82,18.995,21.885,19.215,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-29,510,0,0,0,0,0,19.215,17.77,19.82,18.995,26.625,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-30,484,0,0,0,0,0,26.625,19.215,17.77,19.82,21.715,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-31,491,0,0,0,0,0,21.715,26.625,19.215,17.77,32.785000000000004,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-01,477,0,0,0,0,0.32,32.785000000000004,21.715,26.625,19.215,20.635,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018-11-02,514,0.03,0,0,0,2.1,20.59,32.785000000000004,21.715,26.625,20.919999999999998,11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018-11-03,431,0.42000000000000004,0.1,0,0,0,20.919999999999998,17.645,32.785000000000004,21.715,24.125,11,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-04,445,0,0.42000000000000004,0.32,0,2.77,24.125,20.919999999999998,20.154999999999998,32.785000000000004,27.759999999999998,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2018-11-05,445,2.77,0,0,0.62,8.32,27.759999999999998,24.125,20.919999999999998,20.635,21.84,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2018-11-06,402,8.32,2.77,0,0,30.18,21.84,27.759999999999998,24.125,20.919999999999998,16.61,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2018-11-07,393,30.18,8.32,2.77,0,4.45,16.61,21.84,27.759999999999998,24.125,17.695,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-08,407,4.45,30.18,8.32,2.77,0.020000000000000004,17.695,16.61,21.84,27.759999999999998,19.905,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-09,398,0.020000000000000004,4.45,30.18,8.32,0.62,19.905,17.695,16.61,21.84,20.875,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-10,370,0.62,0.020000000000000004,4.45,30.18,0.05,20.875,19.905,17.695,16.61,21.875,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-11,421,0.05,0.62,0.020000000000000004,4.45,0,21.875,20.875,19.905,17.695,29.115,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-12,478,0,0.05,0.62,0.020000000000000004,0,29.115,21.875,20.875,19.905,29.025,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-13,474,0,0,0.05,0.62,4.41,29.025,29.115,21.875,20.875,16.685,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-14,452,4.41,0,0,0.05,0.6300000000000001,16.685,29.025,29.115,21.875,18.355,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-15,402,0.6300000000000001,4.41,0,0,0.1,18.355,16.685,29.025,29.115,20.11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-16,416,0.1,0.6300000000000001,4.41,0,0,20.11,18.355,16.685,29.025,20.1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-17,418,0,0.1,0.6300000000000001,4.41,0,20.1,20.11,18.355,16.685,27.015,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-18,451,0,0,0.1,0.6300000000000001,0,27.015,20.1,20.11,18.355,30.02,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-19,526,0,0,0,0.1,0,30.02,27.015,20.1,20.11,26.505,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-20,505,0,0,0,0,19.650000000000002,26.505,30.02,27.015,20.1,22.049999999999997,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-21,403,19.650000000000002,0,0,0,8.82,22.049999999999997,26.505,30.02,27.015,15.97,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-22,392,8.82,19.650000000000002,0,0,11.14,15.97,22.049999999999997,26.505,30.02,13.175,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-23,378,11.14,8.82,19.650000000000002,0,11.42,13.175,15.97,22.049999999999997,26.505,16.84,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-24,360,11.42,11.14,8.82,19.650000000000002,0.31,16.84,13.175,15.97,22.049999999999997,19.225,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-25,376,0.31,11.42,11.14,8.82,0.41,19.225,16.84,13.175,15.97,20.305,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-26,414,0.41,0.31,11.42,11.14,0.05,20.305,19.225,16.84,13.175,22.23,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-27,401,0.05,0.41,0.31,11.42,0,22.23,20.305,19.225,16.84,21.759999999999998,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-28,396,0,0.05,0.41,0.31,1,21.759999999999998,22.23,20.305,19.225,20.62,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-29,412,1,0,0.05,0.41,0,20.62,21.759999999999998,22.23,20.305,22.244999999999997,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-11-30,396,0,1,0,0.05,0,22.244999999999997,20.62,21.759999999999998,22.23,30.395,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-01,412,0,0,1,0,12.120000000000001,30.395,22.244999999999997,20.62,21.759999999999998,19.035,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-02,468,12.120000000000001,0,0,1,0.18,19.035,30.395,22.244999999999997,20.62,23.035,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-03,410,0.18,12.120000000000001,0,0,0.6900000000000001,23.035,19.035,30.395,22.244999999999997,20.69,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-04,403,0.6900000000000001,0.18,12.120000000000001,0,0.03,20.69,23.035,19.035,30.395,26.445,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-05,426,0.03,0.6900000000000001,0.18,12.120000000000001,0,26.445,20.69,23.035,19.035,34.215,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-06,483,0,0.03,0.6900000000000001,0.18,0,34.215,26.445,20.69,23.035,36.9,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-07,599,0,0,0.03,0.6900000000000001,0.05,36.9,34.215,26.445,20.69,29.53,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-08,580,0.05,0,0,0.03,1,29.53,36.9,34.215,26.445,28.455,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-12-09,479,1,0.05,0,0,1.2,21.75,29.53,36.9,34.215,22.285,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-10,437,1.2,1,0.05,0,0,22.285,19.8,29.53,36.9,26.905,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-11,464,0,1.2,1,0.05,0,26.905,22.285,24.145,29.53,32.74,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-12,496,0,0,1.2,1,14.93,32.74,26.905,22.285,22.365000000000002,19.325,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018-12-13,490,14.93,0,0,1.2,19.07,19.325,32.74,26.905,22.285,23.075,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-14,378,19.07,14.93,0,0,23.419999999999998,23.075,19.325,32.74,26.905,24.14,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-15,369,23.419999999999998,19.07,14.93,0,3.74,24.14,23.075,19.325,32.74,22.415,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-16,387,3.74,23.419999999999998,19.07,14.93,1.43,22.415,24.14,23.075,19.325,22.82,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-17,404,1.43,3.74,23.419999999999998,19.07,0.03,22.82,22.415,24.14,23.075,23.345,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-18,407,0.03,1.43,3.74,23.419999999999998,0,23.345,22.82,22.415,24.14,26.725,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-19,396,0,0.03,1.43,3.74,0.03,26.725,23.345,22.82,22.415,21.765,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-20,416,0.03,0,0.03,1.43,0.8400000000000001,21.765,26.725,23.345,22.82,22.4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-21,404,0.8400000000000001,0.03,0,0.03,13.02,22.4,21.765,26.725,23.345,19.39,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-22,383,13.02,0.8400000000000001,0.03,0,0.05,19.39,22.4,21.765,26.725,26.93,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-23,411,0.05,13.02,0.8400000000000001,0.03,0,26.93,19.39,22.4,21.765,32.975,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-24,487,0,0.05,13.02,0.8400000000000001,0,32.975,26.93,19.39,22.4,29.19,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-25,487,0,0,0.05,13.02,0,29.19,32.975,26.93,19.39,28.755000000000003,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-26,442,0,0,0,0.05,0,28.755000000000003,29.19,32.975,26.93,39.699999999999996,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-27,517,0,0,0,0,0,39.699999999999996,28.755000000000003,29.19,32.975,27.205,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2018-12-28,594,0,0,0,0,0.58,27.205,39.699999999999996,28.755000000000003,29.19,23.29,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-29,531,0.58,0,0,0,1.29,23.29,29.53,39.699999999999996,28.755000000000003,21.560000000000002,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-30,383,1.29,0.58,0,0,1.56,21.560000000000002,23.29,27.415,39.699999999999996,27.509999999999998,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-12-31,387,1.56,1.29,0.58,0,0,27.509999999999998,21.560000000000002,23.29,29.53,28.755,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019-01-01,459,0,1.56,1.29,0.58,0,28.755,27.509999999999998,21.560000000000002,23.29,24.875,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-02,474,0,0,1.56,1.29,0,24.875,28.755,27.509999999999998,21.560000000000002,32,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-03,498,0,0,0,1.56,0,32,24.875,28.755,27.509999999999998,42.97,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-04,573,0,0,0,0,0.63,42.97,32,24.875,28.755,20.755,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-05,551,0.63,0,0,0,2.19,20.755,42.97,32,24.875,22.645,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-06,405,2.19,0.63,0,0,0,22.645,20.755,42.97,32,26.125,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-07,485,0,2.19,0.63,0,0,26.125,22.645,20.755,42.97,28.035,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-08,491,0,0,2.19,0.63,0.9500000000000001,28.035,26.125,22.645,20.755,21.895,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-09,499,0.9500000000000001,0,0,2.19,0,21.895,28.035,26.125,22.645,23.905,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-10,471,0,0.9500000000000001,0,0,0,23.905,21.895,28.035,26.125,33.08,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-11,523,0,0,0.9500000000000001,0,0,33.08,23.905,21.895,28.035,28.665,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-12,586,0,0,0,0.9500000000000001,0,28.665,33.08,23.905,21.895,30.465,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-13,526,0,0,0,0,0,30.465,28.665,33.08,23.905,39.535,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-14,629,0,0,0,0,0,39.535,30.465,28.665,33.08,39.46,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-15,680,0,0,0,0,0,39.46,39.535,30.465,28.665,32.45,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-16,649,0,0,0,0,0,32.45,39.46,39.535,30.465,35.215,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-17,556,0,0,0,0,0.03,35.215,32.45,39.46,39.535,30.59,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-18,552,0.03,0,0,0,1.92,30.59,35.215,32.45,39.46,24.73,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-19,455,1.92,0.03,0,0,0,24.73,30.59,35.215,32.45,25.895,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-20,509,0,1.92,0.03,0,0,25.895,24.73,30.59,35.215,32.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-21,584,0,0,1.92,0.03,0,32.5,25.895,24.73,30.59,34.480000000000004,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-22,586,0,0,0,1.92,0,34.480000000000004,32.5,25.895,24.73,27.555,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-23,638,0,0,0,0,0,27.555,34.480000000000004,32.5,25.895,41.155,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
